Method,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
Total Entropy,93.234,92.48499999999999,92.90650000000001,92.443,91.42699999999999,90.51500000000001,89.4035,88.59500000000001,87.38899999999998,85.97149999999998,84.825,83.105,81.3595,79.867,79.70699999999997,80.11849999999998,80.81150000000001,81.38699999999999,82.11450000000002
Aleatoric,92.633,92.267,92.902,92.40050000000001,91.3115,90.51800000000001,89.34400000000001,88.56700000000001,87.36699999999999,85.93199999999999,84.7705,83.03800000000001,81.297,79.79600000000002,79.69399999999999,80.1295,80.76500000000001,81.3325,82.10350000000003
Epistemic,94.908,94.873,94.369,93.27550000000001,92.299,91.32900000000004,90.41849999999998,89.595,89.30999999999999,88.5915,88.05649999999999,87.889,87.51650000000001,86.94449999999999,86.4705,86.16049999999998,85.58999999999999,85.0325,84.2215
Ours (Importance),98.99849999999999,99.09899999999999,98.66550000000001,98.54749999999999,98.51750000000001,98.2995,97.99549999999999,97.82,97.4845,97.275,97.09799999999998,96.72600000000001,96.45349999999999,96.16049999999998,95.80199999999999,95.01599999999999,94.03049999999999,91.5495,87.31250000000001
Ours (NMF),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9855,99.9865,99.912,97.422,92.29150000000001,87.43700000000001
